,CPU Frequencies,GPU Frequencies,Mem Frequencies,Initialization Time,Allocation Time,Copy To Device Time,Kernel Time,Copy Back and Merge Time,Deallocation Time,Real Time,User Time,System Time,Starttime,Endtime
552,806400.0,1236750000.0,102000000.0,1232.490967,16.832064,338.555084,4464.336914,480.458405,12.029248,12684.0,3132.0,1212.0,6624017.0,6637215.0
553,806400.0,1236750000.0,204000000.0,1244.936646,9.28544,246.461258,2462.503174,337.904175,7.908544,7883.0,2596.0,892.0,6638054.0,6646114.0
554,806400.0,1236750000.0,408000000.0,1173.950562,5.415264,207.564453,1289.483032,255.407196,3.70672,5208.0,2364.0,624.0,6646558.0,6651863.0
555,806400.0,1236750000.0,665600000.0,1181.957275,4.44544,188.96521,885.354248,162.045471,2.778112,4122.0,2296.0,424.0,6652148.0,6656350.0
556,806400.0,1236750000.0,800000000.0,1184.171875,4.423584,190.663528,786.019165,154.231354,2.672928,3998.0,2324.0,388.0,6656591.0,6660665.0
557,806400.0,1236750000.0,1062400000.0,1166.789551,4.149664,186.811249,677.702942,151.544678,2.40496,3701.0,2240.0,428.0,6660899.0,6664672.0
558,806400.0,1236750000.0,1331200000.0,1177.056152,3.6512,186.378433,577.116455,151.350662,2.23008,3532.0,2236.0,436.0,6664893.0,6668493.0
559,806400.0,1236750000.0,1600000000.0,1183.415161,3.690496,186.000778,518.743835,150.298904,2.18112,3442.0,2212.0,452.0,6668708.0,6672217.0
560,806400.0,1236750000.0,1866000000.0,1180.104248,3.762528,184.047943,522.401428,150.118698,2.27104,3414.0,2216.0,440.0,6672430.0,6675909.0
561,806400.0,1300500000.0,40800000.0,1332.648071,38.843166,1443.331421,13183.901367,1236.547241,27.374081,35074.0,5552.0,3380.0,6676140.0,6712632.0
562,806400.0,1300500000.0,68000000.0,1262.836548,21.56864,454.839233,6881.963867,759.077759,16.484159,18774.0,3748.0,1704.0,6714760.0,6734322.0
563,806400.0,1300500000.0,102000000.0,1233.190918,16.961536,333.355804,4477.286621,486.112488,14.063424,12669.0,3040.0,1292.0,6735632.0,6748826.0
564,806400.0,1300500000.0,204000000.0,1195.085083,8.169312,242.333145,2392.657715,332.711761,6.431552,7706.0,2544.0,880.0,6749667.0,6757543.0
565,806400.0,1300500000.0,408000000.0,1179.012573,5.640032,210.850174,1263.012451,261.378326,5.308992,5235.0,2408.0,612.0,6757991.0,6763324.0
566,806400.0,1300500000.0,665600000.0,1172.50647,4.34208,191.194107,882.131958,159.250778,3.707712,4129.0,2292.0,420.0,6763610.0,6767819.0
567,806400.0,1300500000.0,800000000.0,1172.635742,4.471872,194.041199,763.228577,156.313843,3.634272,3931.0,2268.0,440.0,6768059.0,6772066.0
568,806400.0,1300500000.0,1062400000.0,1169.359741,4.110368,185.485779,665.560364,147.858704,2.40832,3689.0,2236.0,420.0,6772297.0,6776059.0
569,806400.0,1300500000.0,1331200000.0,1169.180298,3.59344,179.773911,559.307617,147.853424,2.31728,3465.0,2172.0,460.0,6776283.0,6779820.0
570,806400.0,1300500000.0,1600000000.0,1184.786743,3.781792,182.658676,527.343018,148.360397,3.11456,3425.0,2228.0,424.0,6780033.0,6783526.0
